order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_state
63f51e8c965a147f93a5ed80d6e13d73,fe580eae24253335f7b3398fb89fe493,delivered,08-09-2017 09:58,12-09-2017 04:15,15-09-2017 19:51,26-09-2017 19:10,02-10-2017 00:00,MS
a698966a44dec5eb80ac9c132b5d2a53,941913272005809a002595532d5ecc41,delivered,25-07-2018 23:10,26-07-2018 23:05,27-07-2018 12:51,31-07-2018 17:34,13-08-2018 00:00,MG
fe489200f721ffaeee9f708dae591569,e2a1ff977c145d903e6dc4e6e13213f7,delivered,19-01-2018 21:59,19-01-2018 22:16,23-01-2018 01:22,06-02-2018 20:03,16-02-2018 00:00,RJ
640f82f9967dcab29b95d5a62abf911b,e442a1aae863be621f90b9c7be165e71,delivered,14-06-2017 06:53,14-06-2017 07:02,16-06-2017 12:49,29-06-2017 19:33,19-07-2017 00:00,PE
bcd49ab05abcd96dc60591051df6c81b,d3780cde743cdf0aaab988d388b0e38c,delivered,25-07-2018 14:23,25-07-2018 14:35,27-07-2018 13:38,31-07-2018 16:46,10-08-2018 00:00,SP
f61e44e1363b7faca99c576a429860d7,b4f0885afcc24fcbb49f0fe8037e81fc,delivered,09-11-2017 16:29,09-11-2017 16:47,17-11-2017 19:48,28-11-2017 19:11,07-12-2017 00:00,RS
abb7c138395463396390ee722de3f80b,5c99d451690cfa7e46e01cd86efcc265,delivered,05-09-2017 14:40,06-09-2017 02:55,06-09-2017 20:35,12-09-2017 20:24,26-09-2017 00:00,SP
c054ae148086d8edf0f55f1dad0987e7,1387dd8c63136e2146c342690bc971f7,delivered,17-12-2017 20:43,19-12-2017 21:31,20-12-2017 21:04,03-01-2018 21:38,18-01-2018 00:00,BA
b4d6bee8b34f0daf1309fc764051cce5,b87ab7515bb1025b80d8f9bc5c860f83,delivered,08-04-2018 21:25,08-04-2018 21:35,09-04-2018 15:55,20-04-2018 17:29,07-05-2018 00:00,GO
67fd617db75c8db65cca2054ac5c8bbd,5c4c65674f1e7ade0044898f308c14ae,delivered,26-04-2018 12:30,27-04-2018 03:15,27-04-2018 12:53,04-05-2018 01:34,30-05-2018 00:00,RJ
b7441c24c727cdf423f8339a62447193,83ec5df9d919623cea294ca76be73b0c,delivered,22-11-2017 21:12,24-11-2017 03:10,12-12-2017 01:08,18-12-2017 15:19,11-12-2017 00:00,SP
1f790c9e3bb6e08d226245a5d1d781fa,3231b84e6605fdf9e9d0a9fd4bc290e9,delivered,14-01-2018 11:38,14-01-2018 11:49,15-01-2018 17:13,01-02-2018 00:33,14-02-2018 00:00,SC
dede3c730917196be4447afe5e985528,9fb2a50e1626149875659631f35851a3,delivered,07-11-2017 22:51,07-11-2017 23:06,09-11-2017 21:51,10-11-2017 18:48,23-11-2017 00:00,SP
73a1720b600ec93e0cc37c3266c01452,5ce8c288f67c14cd95ca05b10bacdbe7,delivered,14-03-2018 13:46,14-03-2018 14:28,16-03-2018 18:08,21-03-2018 18:56,03-04-2018 00:00,SP
b70adb5e7bfcd96be02825033008d23a,423e21d6cc95fea4f2e540a2e0c8b6e4,delivered,15-09-2017 15:06,16-09-2017 03:04,20-09-2017 22:18,27-09-2017 13:33,04-10-2017 00:00,RJ
26bcf00f6206386e2fc106eeaffefb0a,cc8733d8b80b4bc61bcddedbd7353e0f,delivered,18-10-2017 23:21,18-10-2017 23:49,31-10-2017 13:22,06-11-2017 20:42,17-11-2017 00:00,SP
963cb0bf193b36ab854e479461fc3da2,cbdf66401d733d5f09fb411e49fde831,shipped,04-03-2018 11:48,04-03-2018 12:41,05-03-2018 22:19,13-09-2017 20:51,27-03-2018 00:00,RJ
eafd5b12290f8412e02469ad8a4b0a8b,56d9806c89791bdb2c2a3158818c35e1,delivered,10-02-2018 23:50,11-02-2018 00:56,14-02-2018 20:15,15-02-2018 19:18,26-02-2018 00:00,SP
0b736121c8d0bffe6c9e592d6f91ba5c,e0fcf37333b29f0b97e8af045f8efb52,delivered,19-02-2018 12:42,19-02-2018 12:55,20-02-2018 17:33,28-02-2018 20:38,09-03-2018 00:00,SP
53c7592439c12d02630c4f0da48614bc,f89b63fb70a7ec9b7740ca031accb0cd,delivered,18-12-2017 12:55,18-12-2017 13:54,19-12-2017 23:51,26-12-2017 18:13,17-01-2018 00:00,SP
e703f9ab67e765670d62eeec75af5d62,644ae863876b9e39b3a43d8672980962,delivered,07-02-2018 14:39,07-02-2018 14:55,08-02-2018 19:57,20-02-2018 19:17,05-03-2018 00:00,SP
b513b10ef81dc22d15e850789a8a96b1,fa3c9c28979e812523cac4180cf5bbca,delivered,25-02-2018 19:08,27-02-2018 04:31,27-02-2018 17:53,08-03-2018 00:10,21-03-2018 00:00,SP
6d5b3f7d8dbeecde9db192aab1217ce2,a684baa0a4970c9b74646295edfa2091,delivered,04-05-2017 01:32,06-05-2017 10:22,10-05-2017 08:58,18-05-2017 18:26,25-05-2017 00:00,SP
7388656671c6e0b572d76b7c12fbad52,66049df7b834608e4ae15027f7fe18df,delivered,16-03-2018 16:44,16-03-2018 16:55,22-03-2018 20:33,27-03-2018 01:11,23-04-2018 00:00,RJ
12e41d433221ec81392012706ab20ff7,3996e5a92621e3e3261b0b4fe47734a1,delivered,05-10-2017 11:32,05-10-2017 11:49,05-10-2017 20:26,16-10-2017 23:03,03-11-2017 00:00,SP
7189222fd475388e5619a2bcc20352f5,836f1a73296c20052ab6b439f79940a3,delivered,04-05-2018 00:24,08-05-2018 03:52,11-05-2018 15:07,17-05-2018 20:38,22-05-2018 00:00,PR
a2ca5377628d6a20bacb91260767bb69,69ad2710e68c0c7cbd5ed2e76ccf0ada,delivered,26-11-2017 17:10,28-11-2017 03:32,30-11-2017 22:34,13-12-2017 17:42,20-12-2017 00:00,MG
b89b5e15757b5d96e7d67c969324aeca,cd6b3de9793104fb781a4908b6f8a0e6,delivered,14-08-2018 14:33,14-08-2018 14:46,14-08-2018 20:01,15-08-2018 17:21,21-08-2018 00:00,SP
e23eaa3bc8275c392145e736dbdea275,50bb775cd30a21ae108d4866abb6d9df,canceled,18-06-2017 17:22,18-06-2017 17:35,15-11-2018 20:26,22-03-2018 20:51,30-06-2017 00:00,SP
60721992ef4cec39824837f08c79afec,ca4dfba4840aa9ac286c79e6f2b95d43,delivered,21-09-2017 09:19,21-09-2017 09:30,22-09-2017 16:03,02-10-2017 20:58,23-10-2017 00:00,PR
869bb454aa7fd93af2e620c1d34d5e49,be55f2be3c967a6b77b75158d8d6260d,delivered,02-09-2017 17:37,04-09-2017 15:45,05-09-2017 20:13,13-09-2017 20:39,28-09-2017 00:00,MG
7c2074d65188839dfee681e7bb264365,1e546823ee2936a18536174999438369,delivered,13-10-2017 11:05,13-10-2017 11:26,17-10-2017 16:32,18-10-2017 16:47,25-10-2017 00:00,SP
cac00f6d5c47ea72c4a8f62a307edcda,edf56c9b71642c3f73252ca6f3653c36,delivered,30-03-2018 22:22,30-03-2018 22:30,03-04-2018 02:03,06-04-2018 19:58,25-04-2018 00:00,RJ
ef053dcc610734a709e3003f9f8c0b3b,b2879c8c135a510dbdcaf2e2cb9518c5,delivered,22-05-2018 23:56,23-05-2018 00:18,23-05-2018 13:54,01-06-2018 23:04,12-06-2018 00:00,SP
bebbd96f5d06549b7788e07e613afaa1,3c9da03267ca6b753f243c2b23f461ad,delivered,02-05-2018 19:43,02-05-2018 20:38,03-05-2018 14:27,08-05-2018 15:16,25-05-2018 00:00,SP
26bafe5b8b70950ebe6c386b3aad1fe7,52c14344945f0f7b97a43d120ee86d17,delivered,31-07-2018 17:25,31-07-2018 18:30,03-08-2018 16:12,08-08-2018 20:38,15-08-2018 00:00,SP
1f9ea60ec073f4edd0551763f608a2b2,eb9ac2d36f9e49d767195ae6769f27f4,delivered,25-03-2018 11:42,25-03-2018 11:55,27-03-2018 19:59,02-04-2018 21:57,20-04-2018 00:00,SP
5fab32eda80bc8ab834f55e18bdc1b8c,b117b1f7cae96f2fa34b1e6a7d3aa03b,delivered,30-08-2017 14:09,31-08-2017 02:35,31-08-2017 21:37,13-09-2017 20:10,18-09-2017 00:00,SP
358d037d8ffae310476a0d1f3566dfb8,04de67fa7a027d728d72f1666bdced68,delivered,23-02-2017 16:15,23-02-2017 16:25,24-02-2017 09:45,06-03-2017 12:19,27-03-2017 00:00,BA
032f490884e03049a3ec0379ea0abb82,09f1f35ba98e019dc3e29823af2954fd,delivered,08-06-2017 16:45,10-06-2017 02:50,13-06-2017 08:18,22-06-2017 17:06,10-07-2017 00:00,SC
79f04f286db371d16fa7bb23b3ca8b5f,46a12f26b4e591ecaf6b86f5f5e2fdbf,delivered,26-04-2018 05:01,27-04-2018 10:12,27-04-2018 12:46,08-05-2018 22:28,22-06-2018 00:00,RJ
02bee300cb834a5d334ae42fdc325e7a,9172f54a6e979ee28aaaada718189c9b,delivered,19-06-2018 17:51,19-06-2018 18:22,20-06-2018 14:07,21-06-2018 19:11,29-06-2018 00:00,SP
0988e6e21a5bd6dee0c95d3a85970d98,fb2a6ee3f93f4a4d434cca41ba6d919c,delivered,18-06-2018 20:58,18-06-2018 22:16,19-06-2018 12:54,26-06-2018 23:49,17-07-2018 00:00,PR
ea2af6a29a4586d108a72a4db3b7f6c6,2b76dc3d276278deda563fd2940e4df6,delivered,07-10-2017 16:40,07-10-2017 16:49,10-10-2017 16:38,19-10-2017 19:47,03-11-2017 00:00,RJ
c5ad7fdd6f4b3a546653f42ca0c64da3,691d9a220987890bc307768fda93e890,delivered,23-05-2017 13:21,23-05-2017 13:35,25-05-2017 09:32,26-05-2017 14:29,07-06-2017 00:00,SP
57c33fcace2177cbe5a1a1b7295434b6,11ceac611dc7103469eb991bd453fee3,delivered,24-06-2018 20:00,24-06-2018 20:16,28-06-2018 14:42,03-07-2018 14:28,25-07-2018 00:00,PE
231e2dace3795631b40339ad8c53e5d0,ba3747e330b392aca8c504a91a3b6ed4,delivered,01-12-2017 16:49,01-12-2017 16:58,06-12-2017 23:03,11-12-2017 18:36,03-01-2018 00:00,SP
cf751a641521be29ac2213cd1756490b,9838497c3447f481f14b780164c2823a,delivered,12-02-2018 22:18,16-02-2018 07:55,19-02-2018 23:13,01-03-2018 19:33,16-03-2018 00:00,PR
276e9ec344d3bf029ff83a161c6b3ce9,d33e520a99eb4cfc0d3ef2b6ff816174,delivered,08-04-2017 21:20,08-04-2017 21:30,25-04-2017 10:53,22-05-2017 14:11,18-05-2017 00:00,CE
f55f2ceef609960024f449621f6f478b,b98e27275012bf2cd7c99e02edcf473f,delivered,03-05-2018 14:24,03-05-2018 14:35,03-05-2018 14:39,12-05-2018 00:49,30-05-2018 00:00,GO
7837962c3d0968b066e6e54738c2f307,d8f2b7c4dca5dbd34d5e86fbb6f905c8,delivered,13-01-2018 20:42,13-01-2018 20:50,22-01-2018 20:28,27-01-2018 00:12,07-03-2018 00:00,PR
ee9df944ee0ef8a7fdfdce6eb400a5f7,0b5fa65bffab4bae44dbf000ed874ab2,delivered,28-09-2017 05:54,28-09-2017 06:07,28-09-2017 18:48,29-09-2017 18:53,20-10-2017 00:00,RJ
43a23a9a05a87ff4d46b5b18829fe9ae,cb9c54b41211784a001abd06fb239c1f,delivered,09-06-2018 20:25,12-06-2018 04:57,15-06-2018 12:56,20-06-2018 17:38,03-07-2018 00:00,SP
5435647d369f72442d1972b399a48ece,909cd887070250934231f0082c96f3c2,delivered,10-01-2018 14:24,10-01-2018 14:36,11-01-2018 16:16,19-01-2018 22:26,05-02-2018 00:00,MG
7141a7eee8944cb711fa1fd4f76300bc,9a5d390630499694895f2d2357a9967e,delivered,03-01-2018 12:15,03-01-2018 12:26,21-02-2018 20:38,27-02-2018 12:33,09-02-2018 00:00,SP
604cf9b703209b8e0f87284d5aa05313,b43c7a46b9bb38b8d7a21f6c3da4bb59,delivered,23-03-2017 19:37,23-03-2017 19:50,24-03-2017 12:34,29-03-2017 17:57,12-04-2017 00:00,SP
5f673b3f9980fdd744937e959c80dcbd,a79a5a422868c5d292c0e0a4af915e7b,delivered,21-03-2018 13:09,21-03-2018 13:27,22-03-2018 19:43,05-04-2018 16:08,17-04-2018 00:00,PE
4173b7694f9c23cfbbaa1bfb2f9593b3,29b35b6f15df7b4b34a66566376cc79c,delivered,26-04-2018 08:51,26-04-2018 09:13,26-04-2018 09:29,02-05-2018 19:40,22-05-2018 00:00,MG
c908311ac45b5f0fa0a2a362fdf6b233,74379616bd5d8e791fb89b759216a164,delivered,17-04-2018 15:30,17-04-2018 15:50,18-04-2018 17:45,23-04-2018 23:58,10-05-2018 00:00,SP
295223d3665d750dffdd3da21dee2d15,b7514d57081dbde6d17c152fc35f3531,delivered,04-04-2017 17:17,04-04-2017 17:25,06-04-2017 14:07,12-04-2017 13:12,25-04-2017 00:00,SP
400d97d7e7ea05ffb7cbe05507ceee5a,d30fcd6765345deae1e9bfb00cfc1068,delivered,27-06-2018 19:02,27-06-2018 19:11,28-06-2018 12:14,29-06-2018 17:03,12-07-2018 00:00,SP
ec902ac3921edfeace159efd4f973840,d0c3324f488ecab081d2b40e9cc7ff52,delivered,13-10-2017 16:10,13-10-2017 16:30,19-10-2017 21:45,26-10-2017 17:45,03-11-2017 00:00,RS
64186fc41dae6b5dcb3e6b743d4220a1,60c0622ace374f7f29cbd0e206127643,delivered,09-08-2017 16:14,09-08-2017 16:30,10-08-2017 21:04,16-08-2017 14:54,29-08-2017 00:00,PR
ec9dc57817baa3a581380d5940fda322,7859b226e8b99e2263fae3c8fef443b2,delivered,28-03-2018 08:03,29-03-2018 03:15,05-04-2018 01:32,11-04-2018 16:51,26-04-2018 00:00,MG
0fb0b963405fa1541484c2f8893b04e0,9f85a78c4f160de13394a7d5cad37e7c,delivered,16-08-2018 15:32,17-08-2018 03:09,21-08-2018 08:59,23-08-2018 23:38,18-09-2018 00:00,SP
3e8c191415aece16ba1ac896f535b484,02e863ab696665672ed67992fd04cf14,shipped,13-04-2018 16:27,13-04-2018 16:55,17-04-2018 00:48,12-10-2018 23:45,02-05-2018 00:00,SP
03a18d20c8d8ed81a44b9dff494ff86c,03432b33c8aeb8601e3ffbb38127ee2d,delivered,17-08-2017 20:28,17-08-2017 21:05,30-08-2017 15:08,05-09-2017 22:09,15-09-2017 00:00,GO
e4d23e4aa01e7ed940ad8a6c2e94934e,3444b6df29161fdf7e00469f6f79693d,delivered,25-11-2017 19:58,25-11-2017 20:11,28-11-2017 13:19,01-12-2017 18:58,11-12-2017 00:00,SP
b719af721da8bc41ee0636c4ca0d7960,d89233bb26267fbe7854eb9fde2ceb84,delivered,17-11-2017 19:53,22-11-2017 03:16,22-11-2017 16:18,01-12-2017 15:32,18-12-2017 00:00,MT
01074135a88ffa5978eaadfc7f482f2b,acc1272df0c1c3d973ccb5be09d0ab41,delivered,30-03-2018 10:53,30-03-2018 11:47,02-04-2018 23:06,17-04-2018 17:29,24-04-2018 00:00,MG
6e7e9fd0c7c9256e1119cbb95fd12bce,2c2917bd12c5663dde831f0a22df9caa,delivered,26-12-2017 21:14,26-12-2017 21:27,27-12-2017 19:41,09-01-2018 22:29,31-01-2018 00:00,PB
e0942435c7d11eaa9417d35a47694b1d,c6eca2cce41e4ef53a853e945b382b52,delivered,18-05-2017 10:55,19-05-2017 02:35,19-05-2017 15:31,31-05-2017 10:56,13-06-2017 00:00,GO
dbee9ddfb8d2d10e047b6cb5ac6c2318,3e70cccac729d32f6903f2d33858511f,delivered,23-12-2017 17:57,23-12-2017 18:09,26-12-2017 16:57,30-12-2017 11:37,26-01-2018 00:00,SP
3c4ef06a14ef470e73ea05eb315ff841,2d61700a423619c9079c538ed61967dc,delivered,07-08-2018 08:16,09-08-2018 03:45,13-08-2018 15:35,22-08-2018 18:51,24-08-2018 00:00,DF
d78e5c7a11bcb261103cb4269bd37fcf,56c0118c75dff04412ba1c7c41243dd3,delivered,11-08-2018 14:35,12-08-2018 14:30,20-08-2018 14:02,24-08-2018 18:03,03-09-2018 00:00,SP
189c5481e0ff2e96da113dfe289b88bd,cd083682e8c764991ab00ad9dc7748b8,delivered,27-04-2018 18:04,27-04-2018 18:15,04-05-2018 15:54,11-05-2018 21:48,28-05-2018 00:00,SP
46ab3e1c2c3eed0ed5bd72930759d25e,a2f9ee83cc551cd380ebf53a01e7893b,delivered,02-10-2017 13:34,02-10-2017 13:49,06-10-2017 18:29,18-10-2017 13:23,24-10-2017 00:00,SP
31c2a1051b9b9899d82d9b980ec8775d,54bbff656de1454e0926dfe57185ab92,delivered,24-02-2018 11:46,24-02-2018 12:08,27-02-2018 20:18,04-04-2018 01:38,16-03-2018 00:00,SP
9ffdb44f6b79111e57d86b61146fba23,4ae146b62393e6b565cbc8d6cc149233,delivered,09-06-2018 15:42,12-06-2018 05:16,14-06-2018 08:20,21-06-2018 00:16,17-07-2018 00:00,SC
34496066ab597d64e45c5f1352b7dfcb,2709855b67ea20424f0c32198ed417c9,delivered,29-04-2018 18:52,01-05-2018 05:13,02-05-2018 14:36,10-05-2018 20:28,04-06-2018 00:00,RJ
9053a7a342729c317ced50baf9de3040,74d9abd6a35eb64311c49aa052e32f92,delivered,28-09-2017 12:34,28-09-2017 12:49,02-10-2017 16:30,06-10-2017 18:33,16-10-2017 00:00,SP
4513bfce86e880a4bb2d4fe606045ca1,d4ca0e62bacadd1061d6198cee71847b,delivered,27-02-2018 15:39,27-02-2018 16:15,28-02-2018 19:43,14-03-2018 09:52,05-04-2018 00:00,DF
2f4545bda1b1c794a9a35a3fbe4257ba,d436bce514752338004b26a232f21008,delivered,16-05-2018 13:47,16-05-2018 14:55,17-05-2018 11:11,05-06-2018 15:38,05-06-2018 00:00,MG
62db325bc32b729554e4fd9c793ab850,11ec5b987d7a0d733319182a77784d38,delivered,27-06-2018 12:28,27-06-2018 12:49,28-06-2018 05:52,02-07-2018 17:04,19-07-2018 00:00,SP
d02366be68b26b954269321e475a79fe,0ffda100257bd2c6ddb2d5d12a972b65,delivered,27-08-2017 15:29,27-08-2017 15:45,28-08-2017 18:07,30-08-2017 18:10,13-09-2017 00:00,SP
b0f4100fd9f021ab148a7f95815fa2fc,4498f5e3202243c58ae58247497599a5,delivered,12-09-2017 16:18,13-09-2017 03:24,19-09-2017 18:48,28-09-2017 15:13,04-10-2017 00:00,BA
e6c487a027692996435c701644f98080,0ec5c18a4b6f9da0e3ca912e19bd010c,delivered,22-09-2017 07:56,22-09-2017 08:06,22-09-2017 21:22,09-10-2017 17:59,18-10-2017 00:00,RJ
d4ab53c2b21a94c8b21d3008b2506ba2,be3b6d48ba2efdd20e81ccdf12e2e59e,delivered,25-07-2017 15:59,26-07-2017 02:25,28-07-2017 19:03,01-08-2017 17:07,25-08-2017 00:00,RJ
f760916b8d3de2f236dc4c6f103b5a19,def1c143261d4d704d27162c2af959d7,delivered,16-01-2018 16:45,17-01-2018 03:35,17-01-2018 22:19,30-01-2018 20:25,15-02-2018 00:00,SP
18feb354fd368bc9d6cd27c5359e2243,c8aa0375ea97096fa716aeb0fae33604,delivered,01-03-2018 10:24,01-03-2018 10:35,02-03-2018 18:34,12-03-2018 21:29,26-03-2018 00:00,PR
b4e3e891ffa5bf190cd6ebce16e4482d,895f2539c30e6bac09c33029e98cfbbd,delivered,21-01-2018 10:11,22-01-2018 13:46,24-01-2018 20:04,02-02-2018 00:06,15-02-2018 00:00,DF
fddb3d597fc61e3f11ce9e3e8e7a3706,67aac83578d8da73ae7d09d981ce8487,delivered,20-02-2018 10:34,20-02-2018 10:50,21-02-2018 20:06,20-03-2018 20:38,19-03-2018 00:00,SC
ea79e277f80d026f510af11d7813c6d9,cfe2274c73c9048dae0c6708138ddb47,delivered,23-04-2017 11:57,23-04-2017 12:05,28-04-2017 16:52,09-05-2017 13:04,29-05-2017 00:00,RJ
5355cd279109f53086e889f05ff7d62d,ebcbc52ac10f080c45481fc62ffb367f,delivered,14-09-2017 21:09,14-09-2017 21:24,15-09-2017 17:37,25-09-2017 12:35,10-10-2017 00:00,GO
4cb8dd7ed38c78241066cdaa289811ba,250dfa98c84cdde19347af0428388a8c,delivered,15-03-2018 22:07,15-03-2018 22:32,16-03-2018 17:51,26-03-2018 15:51,03-04-2018 00:00,SP
1500d5e4b3cb0312a231c2d9bd30d8f3,5c287b027e8b08cb118ff3a2e36066f6,delivered,02-12-2017 22:26,02-12-2017 22:54,04-12-2017 22:14,26-12-2017 21:05,02-01-2018 00:00,GO
a0bb81fda7cf88b07f9a884c1be7ba64,4a9cae3c6e4eff37b35be82974029cda,delivered,31-07-2018 22:46,31-07-2018 23:04,10-08-2018 15:36,15-08-2018 18:48,29-08-2018 00:00,MG
c028670f18a86c3c9fd4d277e69a2e1f,bb5c86b27c6558cfecef945c42cc3b2a,delivered,06-02-2018 15:41,07-02-2018 11:55,08-02-2018 20:46,20-02-2018 19:06,09-03-2018 00:00,DF
e51478e7e277a83743b6f9991dbfa3fb,659ded3e9b43aaf51cf9586d03033b46,delivered,18-05-2018 18:20,18-05-2018 18:35,19-05-2018 09:27,22-05-2018 14:58,07-06-2018 00:00,SP
e57d9d7eca079892fe0aee2b0cf96311,7a73e4ce8425974dce8ff8bc9178acc1,delivered,18-02-2018 10:17,18-02-2018 11:26,21-02-2018 21:05,02-03-2018 00:47,13-03-2018 00:00,MG
59e965eb9a8f7f341a003466fbe14229,8713f2c76cceb801594317bc39ef35bd,delivered,28-12-2017 20:17,28-12-2017 20:29,02-01-2018 20:32,11-01-2018 15:14,23-01-2018 00:00,SP
5ca6beedce6f32eef65de17a1f81d50d,c06f5779dc9ad82cf60b76db2434366c,delivered,17-08-2018 12:26,17-08-2018 12:35,20-08-2018 12:02,23-08-2018 20:31,29-08-2018 00:00,SP
f8ff4b3861d957e056ce454bffbb4ff0,011263a2375678dc8d8fcda1c3e11cd9,delivered,23-03-2017 12:27,23-03-2017 13:06,24-03-2017 14:47,04-04-2017 15:17,27-04-2017 00:00,MG
8fc359cc10f3ab99032248ef5f152d4f,1d02449a44daa29a1ba7b66474a10f58,delivered,10-04-2018 14:43,10-04-2018 14:55,11-04-2018 20:18,18-04-2018 18:37,30-04-2018 00:00,PR
3a213fcdfe7d98be74ea0dc05a8b31ae,91f92cfee46b79581b05aa974dd57ce5,delivered,11-01-2018 10:03,13-01-2018 02:11,15-01-2018 22:51,22-01-2018 19:51,05-02-2018 00:00,PR
c3045d518b2aca558afda924bec62be2,8900bb1e44ca6429bd3cb94995c4d99d,delivered,20-08-2017 20:50,20-08-2017 21:05,21-08-2017 16:04,08-09-2017 20:09,19-09-2017 00:00,SC
80061df8d19c9f2f48929f293442f532,6b9c443a3f61f5c12ba58b9c84e1e22b,delivered,08-01-2018 15:31,09-01-2018 07:23,11-01-2018 01:09,17-01-2018 18:00,01-02-2018 00:00,CE
9a9a504bd8c303044422d2ca234992d1,55c6009c77dfd6c050dd74f5cf5e7f5b,delivered,08-02-2018 19:35,08-02-2018 19:50,09-02-2018 23:14,20-03-2018 18:32,05-03-2018 00:00,RJ
b7775ddf9a56a4bbabff3e2e84c08b07,c389715f8b1f89ba6f0160230cfd95a7,delivered,27-10-2017 18:19,27-10-2017 18:31,01-11-2017 15:47,07-11-2017 20:08,29-11-2017 00:00,PE
8179e1a142b156c4c24a824d0bf0af86,56d120375c35c6fffc447e47de0a8446,delivered,02-02-2017 00:09,02-02-2017 00:31,06-02-2017 10:05,08-02-2017 10:05,27-02-2017 00:00,SP
294fd0f1d32fff9fcd8195f1d778d192,7b4d6586d0a0a1fdb26a1b2ed89e21e9,delivered,27-06-2018 09:35,28-06-2018 02:15,28-06-2018 14:03,09-07-2018 18:32,30-07-2018 00:00,MT
0121cfa7c946e6589f50d7012d3eb5eb,4797fb67b3991c9513486658f6d694fd,delivered,30-08-2017 11:47,30-08-2017 12:50,31-08-2017 21:36,06-09-2017 20:06,26-09-2017 00:00,SP
6f93d4fc5b38d5862f6fb366cd9afd01,9a509b4432a9ac9a3360fab57b64269b,delivered,29-11-2017 22:44,01-12-2017 11:31,01-12-2017 21:52,08-01-2018 18:27,15-12-2017 00:00,SP
a078dc6e0c09350ed278918b2d30a5e7,e0567d3bebd1a849f6b13f9efec17d88,delivered,28-07-2017 13:37,28-07-2017 13:50,21-08-2017 17:37,30-08-2017 22:46,22-08-2017 00:00,MG
11a6156f787eb963fb211db50db44d99,ee517d3a38e003aabc2dc2b08a0bc6fb,delivered,11-05-2018 20:26,11-05-2018 20:57,14-05-2018 12:56,07-06-2018 00:08,04-06-2018 00:00,PR
5a06ec99090e75d00d2b33b0efdce2f4,4275510de6637b903e69994771170784,delivered,01-02-2017 21:33,01-02-2017 21:45,07-02-2017 16:38,14-02-2017 15:12,10-03-2017 00:00,RJ
bbd614711912a52f52ec34fabc130e10,50c1a423e843d82fe1243d6a5cb3af29,delivered,13-02-2017 15:20,13-02-2017 15:30,16-02-2017 16:12,02-03-2017 14:54,24-03-2017 00:00,RJ
b744841b6a754e51042b8abcab208ffe,cb1d1ff0489e8f800375a08a8b8fd92b,delivered,29-07-2018 09:49,29-07-2018 10:40,30-07-2018 13:45,02-08-2018 00:22,14-08-2018 00:00,MG
c51ed3d77baf76974358a156521bbd16,bcc8786f4ffaaa491f2df9a1a089051a,delivered,04-05-2018 12:28,04-05-2018 12:51,04-05-2018 19:02,07-05-2018 18:44,14-05-2018 00:00,SP
bf00ad2335cd5715823f0f1980a8e8ab,c19bd2838dfae130a38bbb73470aa416,delivered,12-03-2018 09:21,13-03-2018 17:55,14-03-2018 21:52,10-04-2018 18:54,09-04-2018 00:00,RS
3b7a87febfa65d4cf29ad7ab9cab8c0d,353a6978b7471f4655e274156b120b96,delivered,03-11-2017 14:40,04-11-2017 06:10,07-11-2017 18:32,14-11-2017 19:48,24-11-2017 00:00,MG
501fa503297c10bde871ab325df28a23,8428f774d6ce7cd3dc2eb43f2c7a461e,delivered,08-05-2017 17:26,09-05-2017 16:22,10-05-2017 14:36,11-05-2017 11:04,29-05-2017 00:00,SP
0efd0bc268d34da3f01f4ff25a6d4335,95446917717bb58d553d107d0f1668f6,shipped,07-10-2016 15:53,07-10-2016 16:12,11-10-2016 16:12,13-11-2018 20:51,13-12-2016 00:00,CE
44dc0411086c2f8c6b692be9ce3120eb,a0561b2c7966b97f7f00862466db854c,delivered,13-02-2018 11:58,15-02-2018 03:55,20-02-2018 19:22,24-02-2018 00:46,06-03-2018 00:00,SP
ea012d24e4317506128e0c9e78719e64,e4e44118dd638a5cae0151e1831b14c4,delivered,14-05-2017 18:15,14-05-2017 18:30,15-05-2017 08:13,23-05-2017 14:22,31-05-2017 00:00,SP
5ab71d2f8c1457987d8674d6f6090483,926590482fd36ae22ba8bcc7a4bd720d,delivered,09-10-2017 22:45,11-10-2017 03:28,13-10-2017 20:09,23-10-2017 12:49,27-10-2017 00:00,PR
b07244447d6e71d93891e79c556a7fc0,28504732e766e313c5e693c4859dfdd4,delivered,16-08-2018 21:58,16-08-2018 22:10,17-08-2018 14:31,20-08-2018 20:45,27-08-2018 00:00,SP
80d49171762a51f500bf6b774aa24617,97dd9c6923b3237b650f1f4f3f2145ad,delivered,31-05-2018 21:05,31-05-2018 21:29,01-06-2018 14:00,06-06-2018 19:43,05-07-2018 00:00,SP
46ebb6001be17983f9f32274dcd0d734,fea3512b86652c68e40c643b824dd5a5,delivered,20-04-2017 15:40,20-04-2017 15:55,24-04-2017 21:24,25-05-2017 12:37,24-05-2017 00:00,PE
db219864b2403e1856929bf85948989c,dc66dfa661b23e0774853b085f86b75f,delivered,19-06-2018 16:32,20-06-2018 02:55,20-06-2018 14:51,25-06-2018 18:47,19-07-2018 00:00,DF
